"divipola","departamento","municipio","vigencia","femenino","masculino","no binario","género no responde","primera infancia 0 a 5 años","infancia 6 a 11 años","adolescencia 12 a 17 años","juventud 18 a 29 años","adultez 29 a 59 años","personas mayores 60 o más años","negros, afrocolombianos, raizales y palenqueros","indígenas","rrom","urbano","rural","LGBTIQ+","personas con discapacidad","personas defensoras de derechos humanos y liderazgo social","personas campesinas","persona en proceso de reincorporacion","víctimas","total personas de atendidas","Centroide del municipio"
"08520","Atlántico","Palmar de Varela","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-74.754765 10.738591)"
"13647","Bolívar","San Estanislao","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.153101 10.398602)"
"15087","Boyacá","Belén","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.911641 5.98923)"
"68169","Santander","Charta","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.968798 7.28082)"
"50573","Meta","Puerto López","2,025","536","539","0","0","20","806","238","9","2","0","3","7","0","0","0","0","13","0","100","0","0","1,075","POINT (-72.957324 4.09349)"
"13549","Bolívar","Pinillos","2,025","380","344","0","0","38","308","350","27","1","0","54","1","0","0","0","0","0","0","701","0","0","724","POINT (-74.462294 8.914952)"
"23001","Córdoba","Montería","2,025","764","779","0","1","113","801","610","14","3","3","50","0","0","0","0","0","10","0","103","0","0","1,544","POINT (-75.875576 8.74513)"
"50223","Meta","Cubarral","2,025","378","377","0","0","59","447","248","1","0","0","0","0","0","0","0","0","1","0","0","0","0","755","POINT (-73.838724 3.793614)"
"76126","Valle del Cauca","Calima","2,025","108","105","0","0","0","99","113","0","1","0","0","0","0","0","0","0","0","0","0","0","0","213","POINT (-76.484132 3.933664)"
"15322","Boyacá","Guateque","2,025","3","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","4","POINT (-73.471207 5.007321)"
"63470","Quindío","Montenegro","2,024","222","221","0","0","0","345","92","0","6","0","0","0","0","0","0","0","8","0","0","0","0","443","POINT (-75.751812 4.56296)"
"54172","Norte de Santander","Chinácota","2,023","7","5","0","0","0","0","0","11","0","1","1","0","0","0","0","0","1","0","0","0","0","12","POINT (-72.6047 7.60108)"
"13140","Bolívar","Calamar","2,023","76","66","0","0","0","61","79","2","0","0","21","8","0","0","0","0","0","0","0","0","0","142","POINT (-74.913629 10.251963)"
"23466","Córdoba","Montelíbano","2,023","117","142","1","0","0","51","100","98","9","2","6","7","0","0","0","0","1","0","0","0","0","260","POINT (-75.416818 7.973777)"
"25491","Cundinamarca","Nocaima","2,023","31","11","0","0","0","25","15","0","2","0","0","0","0","0","0","0","1","0","0","0","0","42","POINT (-74.377728 5.068933)"
"47288","Magdalena","Fundación","2,023","94","84","0","0","0","46","114","10","5","3","4","0","0","0","0","0","0","0","0","0","0","178","POINT (-74.191453 10.514146)"
"68444","Santander","Matanza","2,025","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","POINT (-73.015566 7.323175)"
"25317","Cundinamarca","Guachetá","2,024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.686972 5.383378)"
"81220","Arauca","Cravo Norte","2,024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-70.204286 6.303913)"
"15810","Boyacá","Tipacoque","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.693173 6.418586)"
"17380","Caldas","La Dorada","2,025","445","496","0","0","0","595","321","9","16","0","11","0","0","0","0","0","10","0","87","0","0","941","POINT (-74.658488 5.444501)"
"68385","Santander","Landázuri","2,025","313","371","0","0","61","339","277","7","0","0","114","0","0","0","0","0","2","0","684","0","0","684","POINT (-73.811296 6.218866)"
"54172","Norte de Santander","Chinácota","2,025","382","472","0","0","16","591","244","3","0","0","0","0","0","0","0","0","8","0","193","0","0","854","POINT (-72.6047 7.60108)"
"41006","Huila","Acevedo","2,025","55","47","0","0","2","19","80","1","0","0","0","0","0","0","0","0","0","0","102","0","0","102","POINT (-75.888532 1.805259)"
"15806","Boyacá","Tibasosa","2,024","17","9","0","0","0","0","2","6","14","4","0","0","0","0","0","0","1","0","0","0","0","26","POINT (-72.999449 5.74723)"
"52480","Nariño","Nariño","2,024","4","2","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","6","POINT (-77.357972 1.288979)"
"25785","Cundinamarca","Tabio","2,024","5","4","0","0","0","0","1","6","2","0","0","0","0","0","0","0","0","0","0","0","0","9","POINT (-74.096461 4.916832)"
"41359","Huila","Isnos","2,024","179","169","0","0","0","277","66","3","2","0","0","0","0","0","0","0","8","0","0","0","0","348","POINT (-76.217637 1.929467)"
"25779","Cundinamarca","Susa","2,023","6","1","0","0","0","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","7","POINT (-73.813938 5.455291)"
"25743","Cundinamarca","Silvania","2,023","10","5","0","0","0","1","0","4","10","0","0","1","0","0","0","0","0","0","0","0","0","15","POINT (-74.405534 4.381981)"
"13647","Bolívar","San Estanislao","2,023","9","24","0","0","0","0","0","31","2","0","20","0","0","0","0","0","0","0","0","0","0","33","POINT (-75.153101 10.398602)"
"15764","Boyacá","Soracá","2,023","3","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","POINT (-73.332804 5.500898)"
"05091","Antioquia","Betania","2,023","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","POINT (-75.975655 5.744735)"
"25530","Cundinamarca","Paratebueno","2,024","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","POINT (-73.212825 4.374832)"
"52287","Nariño","Funes","2,024","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","POINT (-77.448913 1.001159)"
"25488","Cundinamarca","Nilo","2,023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-74.620009 4.305838)"
"05091","Antioquia","Betania","2,025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.975655 5.744735)"
"15764","Boyacá","Soracá","2,025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.332804 5.500898)"
"25779","Cundinamarca","Susa","2,025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.813938 5.455291)"
"05736","Antioquia","Segovia","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-74.701596 7.079648)"
"15051","Boyacá","Arcabuco","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.438111 5.755381)"
"20011","Cesar","Aguachica","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.599399 8.309986)"
"41206","Huila","Colombia","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-74.802815 3.376745)"
"54313","Norte de Santander","Gramalote","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.787233 7.916946)"
"13140","Bolívar","Calamar","2,025","327","347","0","0","0","249","414","11","0","0","561","0","0","0","0","0","4","0","569","0","0","674","POINT (-74.913629 10.251963)"
"47288","Magdalena","Fundación","2,025","617","604","0","0","1","719","479","19","3","0","3","1","0","0","0","0","1","0","0","0","0","1,221","POINT (-74.191453 10.514146)"
"25491","Cundinamarca","Nocaima","2,025","61","41","0","0","16","74","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","102","POINT (-74.377728 5.068933)"
"25841","Cundinamarca","Ubaque","2,025","3","3","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","6","POINT (-73.933477 4.483788)"
"68679","Santander","San Gil","2,024","241","246","0","0","0","262","207","7","11","0","0","0","0","0","0","0","0","0","0","0","0","487","POINT (-73.136284 6.556081)"
"41026","Huila","Altamira","2,023","3","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","POINT (-75.788471 2.063841)"
"05893","Antioquia","Yondó","2,026","197","209","0","0","32","301","73","0","0","0","0","0","0","0","0","0","8","0","106","0","0","406","POINT (-73.912445 7.00396)"
"13222","Bolívar","Clemencia","2,026","123","109","0","0","0","100","112","19","1","0","126","0","0","0","0","0","0","0","1","0","0","232","POINT (-75.328517 10.567541)"
"76126","Valle del Cauca","Calima","2,023","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","POINT (-76.484132 3.933664)"
"52385","Nariño","La Llanada","2,024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-77.58091 1.472892)"
"63212","Quindío","Córdoba","2,025","67","66","0","0","5","110","3","1","9","5","0","0","0","0","0","0","1","0","1","0","0","133","POINT (-75.687866 4.392485)"
"20570","Cesar","Pueblo Bello","2,025","305","330","0","0","20","303","292","16","4","0","1","522","0","0","0","0","0","0","392","0","0","635","POINT (-73.588468 10.415186)"
"44098","La Guajira","Distracción","2,025","449","520","0","0","16","432","501","12","8","0","1","383","0","0","0","0","0","0","1","0","0","969","POINT (-72.887405 10.898414)"
"85225","Casanare","Nunchía","2,025","194","187","0","0","37","195","135","12","2","0","2","2","0","0","0","0","6","0","351","0","0","381","POINT (-72.195319 5.636469)"
"13490","Bolívar","Norosí","2,025","5","1","0","0","0","1","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","6","POINT (-74.038043 8.526298)"
"15047","Boyacá","Aquitania","2,024","88","97","0","0","3","110","67","4","1","0","0","0","0","0","0","0","0","0","0","0","0","185","POINT (-72.88399 5.518602)"
"73675","Tolima","San Antonio","2,024","180","126","0","0","5","133","154","7","7","0","0","15","0","0","0","0","0","0","0","0","0","306","POINT (-75.481072 3.913072)"
"15204","Boyacá","Cómbita","2,024","119","128","0","0","0","102","136","8","1","0","0","0","0","0","0","0","0","0","0","0","0","247","POINT (-73.323957 5.634545)"
"47170","Magdalena","Chivolo","2,024","172","178","0","0","3","119","210","15","3","0","0","0","0","0","0","0","0","0","0","0","0","350","POINT (-74.622842 10.026803)"
"68077","Santander","Barbosa","2,024","282","302","0","0","0","455","125","0","3","1","0","1","0","0","0","0","0","0","0","0","0","584","POINT (-73.616016 5.932699)"
"05543","Antioquia","Peque","2,026","122","140","0","0","35","160","65","2","0","0","0","0","0","0","0","0","2","0","139","0","0","262","POINT (-75.910347 7.02102)"
"41615","Huila","Rivera","2,026","149","138","0","0","2","212","73","0","0","0","0","0","0","0","0","0","3","0","0","0","0","287","POINT (-75.258643 2.777638)"
"13647","Bolívar","San Estanislao","2,025","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","2","POINT (-75.153101 10.398602)"
"68385","Santander","Landázuri","2,023","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","POINT (-73.811296 6.218866)"
"52693","Nariño","San Pablo","2,025","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","POINT (-77.013984 1.669429)"
"05150","Antioquia","Carolina","2,023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.283192 6.725995)"
"15162","Boyacá","Cerinza","2,023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.947918 5.955939)"
"08634","Atlántico","Sabanagrande","2,024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-74.75847 10.791063)"
"15162","Boyacá","Cerinza","2,025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.947918 5.955939)"
"05134","Antioquia","Campamento","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.298091 6.979771)"
"05425","Antioquia","Maceo","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-74.78716 6.552116)"
"15244","Boyacá","El Cocuy","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.444537 6.407738)"
"76869","Valle del Cauca","Vijes","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-76.441804 3.698686)"
"20001","Cesar","Valledupar","2,025","1,860","1,875","0","2","2","2,088","1,614","16","15","2","175","150","0","0","0","0","16","0","139","0","0","3,737","POINT (-73.259398 10.460472)"
"27006","Chocó","Acandí","2,025","650","599","0","0","1","599","637","12","0","0","1,237","8","0","0","0","0","0","0","1,233","0","0","1,249","POINT (-77.279951 8.512178)"
"05055","Antioquia","Argelia","2,025","241","280","0","0","7","267","243","4","0","0","0","0","0","0","0","0","14","0","154","0","0","521","POINT (-75.141741 5.730672)"
"15476","Boyacá","Motavita","2,025","133","155","0","0","45","144","86","1","8","4","0","0","0","0","0","0","1","0","284","0","0","288","POINT (-73.367841 5.5777)"
"68368","Santander","Jesús María","2,024","118","165","0","0","5","93","181","4","0","0","0","1","0","0","0","0","0","0","0","0","0","283","POINT (-73.783396 5.876497)"
"68895","Santander","Zapatoca","2,024","187","184","0","0","0","270","97","4","0","0","0","0","0","0","0","0","24","0","0","0","0","371","POINT (-73.268034 6.814387)"
"17442","Caldas","Marmato","2,024","166","210","0","0","2","250","119","3","2","0","67","5","0","0","0","0","0","0","0","0","0","376","POINT (-75.600049 5.47422)"
"19212","Cauca","Corinto","2,024","185","174","0","0","1","110","242","0","1","5","73","164","1","0","0","0","20","0","0","0","0","359","POINT (-76.261866 3.173854)"
"73168","Tolima","Chaparral","2,024","393","332","0","0","1","316","328","31","42","7","0","7","0","0","0","0","9","0","0","0","0","725","POINT (-75.480765 3.722918)"
"18610","Caquetá","San José del Fragua","2,024","133","149","0","0","3","131","134","8","5","1","0","0","0","0","0","0","2","0","0","0","0","282","POINT (-75.973528 1.331957)"
"13244","Bolívar","El Carmen de Bolívar","2,024","426","499","0","0","0","247","630","45","3","0","3","0","0","0","0","0","0","0","0","0","0","925","POINT (-75.121231 9.718573)"
"25645","Cundinamarca","San Antonio del Tequendama","2,023","3","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","3","POINT (-74.351443 4.616138)"
"68169","Santander","Charta","2,023","3","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","3","POINT (-72.968798 7.28082)"
"68522","Santander","Palmar","2,024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.29109 6.537789)"
"15090","Boyacá","Berbeo","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.12721 5.227451)"
"15774","Boyacá","Susacón","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.690289 6.230332)"
"66170","Risaralda","Dosquebradas","2,025","1,750","1,863","0","0","171","2,558","873","6","5","0","17","15","0","0","0","0","148","0","9","0","0","3,613","POINT (-75.682469 4.8272)"
"27025","Chocó","Alto Baudó","2,024","86","91","0","0","8","80","49","36","4","0","4","170","0","0","0","0","0","0","0","0","0","177","POINT (-76.974373 5.516221)"
"27745","Chocó","Sipí","2,024","4","3","0","0","0","0","0","6","1","0","5","0","0","0","0","0","0","0","0","0","0","7","POINT (-76.643453 4.65262)"
"70508","Sucre","Ovejas","2,024","6","3","0","0","0","0","0","4","5","0","0","2","0","0","0","0","0","0","0","0","0","9","POINT (-75.229037 9.527176)"
"68211","Santander","Contratación","2,024","85","73","0","0","0","103","51","2","2","0","0","0","0","0","0","0","0","0","0","0","0","158","POINT (-73.474426 6.290561)"
"13549","Bolívar","Pinillos","2,023","4","3","0","0","0","1","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","7","POINT (-74.462294 8.914952)"
"52788","Nariño","Tangua","2,023","87","89","0","0","18","0","0","2","3","153","0","0","0","0","0","0","1","0","0","0","0","176","POINT (-77.393244 1.095178)"
"13670","Bolívar","San Pablo","2,026","270","210","0","0","0","207","272","1","0","0","0","0","0","0","0","0","0","0","0","0","0","480","POINT (-73.924602 7.476747)"
"50573","Meta","Puerto López","2,023","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","POINT (-72.957324 4.09349)"
"97161","Vaupés","Carurú","2,023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-71.297793 1.014598)"
"05209","Antioquia","Concordia","2,025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.908417 6.045766)"
"97511","Vaupés","Pacoa (Anm)","2,025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-71.004339 0.020698)"
"15401","Boyacá","La Victoria","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-74.234393 5.523792)"
"25200","Cundinamarca","Cogua","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.978497 5.061842)"
"27150","Chocó","Carmen del Darién","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-76.970795 7.158538)"
"54820","Norte de Santander","Toledo","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.485088 7.310023)"
